supplier_id,item_category,unit_cost,order_quantity,lead_time_days,historical_defect_rate,supplier_delay_score,esg_compliance,market_price_index,expected_cost,expected_delay,expected_defect_rate,procure_now,supply_risk_index
S4,RawMaterial,66.36,25,6,0.00568419506815826,0.9465059953974576,1,0.8628116340674614,510.27,7,0.08348928192160689,1,0.6124659986160648
S2,RawMaterial,70.21,9,3,0.020666100723071557,0.231103024643998,0,1.1568766821004248,1296.3,0,0.04401749554247055,0,0.1662902164318917
S3,Electronics,21.37,39,6,0.008981935346107328,0.17089634821214894,0,0.8476719505779488,1069.4,4,0.012009257658087935,1,0.14808953238826442
S4,Office,95.12,44,5,0.04040066230802025,0.5607392871625457,0,0.9525145058983875,4821.54,9,0.059926361660540384,0,0.3842780567042192
S3,Office,21.93,26,1,0.08208317903747576,0.5867772882231501,0,1.0932568847584805,791.82,8,0.11271480286723293,0,0.3838341837879899
S1,RawMaterial,79.72,37,5,0.05771304505217814,0.6622500713806503,1,1.1165967443342952,2754.38,2,0.06880204183324153,0,0.45037824205832927
S2,RawMaterial,33.83,16,14,0.022258483716543077,0.7414909259868084,1,1.1818676707251168,4638.73,9,0.06079035120302359,0,0.551572100707048
S1,Office,94.02,37,7,0.00401106470957231,0.6009573106720042,0,1.11582953386968,3233.84,1,0.05490107832591318,0,0.4117777058160742
S1,Electronics,74.8,12,9,0.055339819528675296,0.11175300371966279,0,1.137812953647903,2728.71,4,0.06883752340043245,1,0.14793946237611455
S1,Office,77.84,24,12,0.013279671499057101,0.7901579705694478,1,1.1797504022777643,3843.47,1,0.047734342819899814,1,0.5637929695056715
S1,Office,29.72,26,1,0.034273402736375726,0.07951718452462597,1,1.0214750769096457,2090.19,9,0.0918276292367812,1,0.06513518867854544
S2,Office,49.87,20,3,0.0510192258913606,0.01999268621719208,0,0.9373733840394177,1371.71,0,0.00953489692870425,1,0.048729950926294854
S1,Office,65.6,9,8,0.09037325356861925,0.7696581966118765,0,1.1046452578666013,4312.77,8,0.12110822601709711,0,0.5460497511805689
S2,RawMaterial,79.3,23,6,0.008182332708871698,0.5483574244356758,1,0.8654166345686227,754.62,9,0.025975042073000637,1,0.37432629733120987
S2,RawMaterial,19.36,39,13,0.06686075922668305,0.6985914185865233,0,0.8272926680016227,4135.07,8,0.09501670924331168,0,0.5320702217770618
S3,Electronics,96.61,29,5,0.0014081285504878528,0.3827473242075987,1,1.1141323460491077,965.15,0,0.06748237845783611,1,0.26578511880399125
S4,Electronics,90.12,31,13,0.06299085523602958,0.011092493524492486,1,1.1802685432251407,3315.06,3,0.11602403203182103,1,0.11840989554264722
S4,Electronics,34.33,19,10,0.05515324893305937,0.33101534913102537,1,0.9769787779865502,2646.71,4,0.12392099802315848,1,0.28658375558710447
S2,Electronics,84.05,20,2,0.08118666200900677,0.6081352329231426,0,0.8644533813792474,4993.44,1,0.030630055827850066,0,0.4035228526423019
S3,Office,56.65,23,3,0.053166247286447935,0.22570307047010973,1,0.998808390434745,2245.64,8,0.10157687211566334,1,0.17280028789657165
S2,RawMaterial,51.56,43,12,0.03526165997261375,0.6878043336329314,1,0.9573271407813646,4807.79,8,0.028486126015125932,1,0.5089753838858286
S2,RawMaterial,38.3,27,2,0.02427508713282266,0.794401009891945,0,0.9489895759033983,2317.01,8,0.018599739125232693,0,0.49820884636072804
S2,Electronics,62.29,30,1,0.0085249741782073,0.45426699836555917,1,1.0512323359908862,3567.65,7,0.13954441522068767,1,0.2822605484156548
S3,Electronics,75.69,21,7,0.053461267429643126,0.8757212980691675,1,0.8698942858841225,3396.48,5,0.02465836056620143,0,0.5914711590703935
S4,Office,46.98,44,14,0.08883219266485685,0.8548165645691179,1,0.9521926194789521,889.03,0,0.03421978988741,0,0.6395395965409277
S3,Office,66.63,35,3,0.051474449395568944,0.8780579527918337,1,1.147470735642692,3845.15,9,0.01954860116819534,0,0.5637056779223423
S1,Electronics,72.94,49,7,0.07391028574658924,0.661037032656835,1,1.0918660390468486,1439.0,4,0.07054378340571837,0,0.4687953053180777
S3,RawMaterial,74.0,7,12,0.029843493821757563,0.30478899967357986,1,0.8222353867155157,2247.98,7,0.13794109837865856,1,0.2775407336649609
S3,RawMaterial,14.68,22,7,0.044813085987476776,0.481251282371572,0,1.0055615183849949,4019.9,3,0.03960836080683666,0,0.3521946952191862
S3,RawMaterial,87.38,10,8,0.03246032034459314,0.7105106495310913,0,0.8365181271627513,4749.41,7,0.08127781961239346,0,0.4931873429648899
S3,Electronics,51.24,23,1,0.01092661113548974,0.21056365326257276,0,1.1829985715794251,3019.12,5,0.06171881056391473,1,0.1367590324410477
S4,RawMaterial,33.62,15,5,0.0416988603283505,0.7388435092545264,1,0.8978562563532021,2837.23,0,0.05040141162607154,1,0.49153004936550665
S1,Office,31.76,30,10,0.07642872318372164,0.5480886170930402,1,1.1730484102853653,2772.16,0,0.0858229036895362,1,0.42321035863951206
S4,Office,53.47,34,9,0.039497499954451724,0.0960174402835633,1,1.1336033633966058,4174.54,2,0.08383393517532163,1,0.13374542844218779
S4,Electronics,89.81,13,12,0.06501792222182673,0.5572863270001672,0,1.0205457738789199,4969.02,0,0.05390499013260009,0,0.43959145858093407
S3,Office,44.05,4,11,0.07586154840508602,0.0667761382124833,0,0.9345218291371874,3351.16,3,0.12758449448490625,1,0.14139557602044434
S2,Electronics,77.48,18,7,0.03227362272163227,0.014307285046622042,1,1.1431786722762602,2203.8,2,0.007975816162428777,1,0.0682664578444629
S2,RawMaterial,18.71,23,1,0.07975145596054768,0.8896276699072845,0,0.8611134803746165,1483.99,6,0.012785759275096186,0,0.5648448958753921
S4,RawMaterial,52.85,33,8,0.03389257169697096,0.48991611160449466,0,0.8719896455596121,1394.7,8,0.1486171889950107,0,0.36126029561464523
S4,RawMaterial,99.25,34,3,0.02561070604604561,0.5432896550403248,1,0.8898890709467238,4352.68,6,0.11215243680767686,1,0.35508557626658
S3,Office,79.34,34,13,0.022244616775986506,0.2799377716302669,0,1.0390787591384747,4965.58,4,0.12058933551451477,1,0.267493190868099
S4,Electronics,28.95,36,4,0.01999041457248393,0.5427447194574935,0,0.9257300898210057,3640.96,0,0.09040516127081959,0,0.36021538461766983
S3,RawMaterial,55.13,35,4,0.07371240728133968,0.16886869214973277,0,1.1956725757915643,4801.23,4,0.06297906390396897,1,0.15200636604567014
S2,Electronics,31.03,17,10,0.08875092610569177,0.7456457973845251,0,0.8780452141172658,2074.98,0,0.09438403180984613,0,0.545441327690994
S2,RawMaterial,46.86,28,14,0.023064847418528923,0.8233491604038856,1,1.1222440390216617,3324.18,5,0.013887705841306951,0,0.6009289504678901
S1,Office,80.21,14,12,0.008524029779615394,0.8558757799192603,1,0.8383344874027183,2802.58,7,0.11366537524532443,0,0.6017969625997266
S2,Office,79.41,34,8,0.03137669762884384,0.10665271742793003,0,0.9413786249198077,2669.08,6,0.08111145707157742,0,0.1305474968882683
S4,Electronics,30.53,48,1,0.06578472389213587,0.5577544003447928,0,0.8975050000824215,3345.68,0,0.14350978358071384,0,0.36153091451737357
S2,Office,93.0,11,8,0.03685200922260389,0.8087509698440328,0,1.1907343794521013,1896.52,7,0.09562128865614747,0,0.553449041816058
S3,Office,63.33,13,9,0.054917653921121884,0.1282164882123883,0,0.8102922319109825,3382.8,8,0.022753880576767666,1,0.15769090338948383
S2,Electronics,44.19,33,9,0.07443049656751953,0.09952240817407665,1,1.0886678102802239,3527.88,9,0.071632517246707,1,0.14632830816041614
S1,RawMaterial,55.17,2,5,0.04084785311550485,0.8169419986700209,1,0.8990888501603592,4262.51,1,0.008673337382898166,1,0.5381338408509496
S2,Office,64.46,34,4,0.0999694831371195,0.7967360388912227,0,1.1244994650346476,3787.17,0,0.11181443389378071,0,0.536603896847298
S3,Electronics,60.39,29,4,0.02979492602355025,0.4486931369634679,0,0.9244897598340736,1938.99,5,0.07527472823524763,0,0.3067257885565744
S3,Office,53.78,37,9,0.0978248351872617,0.10971116886006482,0,0.8749136980045933,2528.6,3,0.05544800546885543,1,0.15945986615793167
S4,Office,55.44,4,8,0.020302966523311396,0.5161231573169517,0,1.077215940569305,1041.7,6,0.14528240725080585,0,0.3729076414900216
S2,Office,25.88,12,10,0.011093174326428978,0.3948032000046662,1,0.9030306142831761,1657.82,2,0.14108977784510698,1,0.31163844372929983
S3,Office,83.15,26,10,0.0750830625094368,0.5185474310440127,0,0.9942187479913662,2844.25,2,0.14292479952391793,0,0.40508194880781007
S1,Electronics,58.76,28,12,0.07023096566511981,0.43989520202558263,0,0.852613368925618,953.42,7,0.03314553633253653,0,0.3707206966291712
S4,Electronics,21.8,3,7,0.08111693472424644,0.5685144133908892,1,1.089839204417269,3067.73,6,0.10928543935784882,1,0.41544372845180744
S1,Electronics,78.95,20,12,0.03435904217333049,0.7271297185132939,0,0.9627344820215491,2256.26,4,0.1418073205803684,0,0.5322998294742611
S2,Office,93.92,10,3,0.09308076538529837,0.7748599036508586,1,0.8562319037749044,656.45,2,0.08563053850599506,0,0.5142687432346761
S2,Office,95.26,18,4,0.011948142837307885,0.6489821982378441,1,1.0966380187163929,2455.02,0,0.03212405158997567,1,0.4215451903653274
S2,Office,43.21,27,9,0.003027710133112616,0.1989406150463927,0,0.8413448768126945,1765.13,2,0.12267186958233933,0,0.1845583963534837
S4,Electronics,22.2,31,14,0.030056388511197154,0.39712302560511914,1,1.0299281690035864,801.4,8,0.13198773709900677,1,0.3472907319164306
S3,Office,56.66,27,13,0.07973244634002505,0.07122402873572165,0,1.0429940678760206,1820.16,0,0.10548530795797709,0,0.15951129400058336
S4,RawMaterial,20.13,42,8,0.06729823072736482,0.4516737280751715,0,1.172140200149879,1823.43,4,0.04403293163033943,0,0.3483365632061695
S1,Office,94.06,1,12,0.04362087642226231,0.9703394127248511,1,0.8603921994180944,2097.83,3,0.02860408479816791,0,0.681004196275875
S4,RawMaterial,26.52,6,12,0.025625361419433546,0.6417307075910107,1,1.061338543892108,2149.14,5,0.09364047017950762,1,0.47844031869472214
S1,Office,32.75,11,1,0.0059272786767977205,0.1546125146634969,1,0.9523074325581067,2433.97,1,0.0724200787203672,1,0.1016885495439946
S4,Electronics,46.6,34,3,0.03375055784474725,0.2685776597754326,0,0.9603257388105237,913.81,3,0.10031740866199082,1,0.19270033464725514
S3,Office,44.48,39,14,0.04600197677547496,0.0645736463025468,0,1.0007300727775232,523.75,8,0.016754949819354898,0,0.15254478081417058
S1,RawMaterial,81.52,20,12,0.06870238380712053,0.18241389015196596,0,0.8935138448196022,3812.03,4,0.020387032657209567,0,0.21577333494760145
S2,RawMaterial,51.07,21,10,0.0645971954946431,0.4878416434777778,0,0.9844732955809832,2018.06,7,0.054433433396530735,0,0.3835127161636311
S2,Office,25.37,21,2,0.0947344902931878,0.34485638142863273,0,1.074738467360334,3261.25,1,0.038814043144331255,1,0.24961989023085027
S4,RawMaterial,34.05,18,2,0.010039591905286105,0.20396231730876668,1,0.9828452158193837,1881.66,8,0.09290079466390062,1,0.13967498224256014
S2,RawMaterial,55.82,21,13,0.03363401228791364,0.14659841356285608,1,0.8170033709324358,4928.84,6,0.05513107940432821,1,0.1909063946812306
S1,Electronics,23.27,19,13,0.04815780819368984,0.656071116977206,1,0.9031304990179432,1919.41,6,0.10259561792218258,1,0.5009471555015734
S2,Office,65.05,4,8,0.06706957938539893,0.5581023768728511,0,0.9405840851012438,3222.7,1,0.11531976031585345,0,0.4121251570821875
S3,Office,60.92,13,6,0.04954516914414064,0.8426403122148679,0,0.9418884547558535,1489.87,7,0.02807513553287726,0,0.5633048809293058
S3,Office,74.32,18,12,0.09127582319467387,0.18325288572775345,0,0.8324027570077288,2830.11,8,0.13797357531225915,1,0.22304876410933994
S4,RawMaterial,94.39,29,12,0.06086723455998136,0.8479854599282461,0,0.9798282206469052,3106.99,9,0.11807397604298552,0,0.6127657320392278
S1,Office,92.1,25,12,0.003966540969121524,0.5779111725598561,0,1.0767796075954268,1322.71,4,0.0940171203231413,0,0.4336509515409359
S3,Office,95.15,13,13,0.011365596906613429,0.2662231939797156,1,0.8194688072194494,1056.45,2,0.1363393282122206,1,0.25600073831695624
S3,Electronics,32.02,27,6,0.07534955614805586,0.2735531405685112,0,1.1003696689492921,4881.21,2,0.039880312442879935,1,0.22959389404266634
S1,Electronics,21.84,19,4,0.07157876963462943,0.3903803901438524,1,1.1820420811853833,4519.7,5,0.06325698029580269,1,0.28427329354812886
S2,Electronics,37.2,49,1,0.015349700182570515,0.46012721666679424,0,0.8037352625486416,3470.3,0,0.012868047060090242,0,0.2878240971977048
S2,RawMaterial,90.56,1,11,0.005890866106566606,0.08250508473688267,1,0.8774769263728579,4374.74,9,0.06842727317356617,1,0.12984173924552816
S4,Office,97.48,38,7,0.05787178554398686,0.8419991656663279,0,1.017395112938117,930.02,8,0.07596010943965813,0,0.5725610350629928
S2,Electronics,87.34,19,8,0.06357388320267335,0.12154106932419406,0,0.8872197946200275,3782.19,5,0.09241003854900924,0,0.14913966369817558
S1,Electronics,19.9,1,2,0.013529963751283493,0.48345984302988165,1,1.1058504126711473,1785.22,8,0.0096058819626551,1,0.3084206092290283
S3,Electronics,95.27,40,2,0.04736193210408153,0.38296823319092177,0,0.9248537259837772,2927.72,2,0.00486990288505536,0,0.2582752338314918
S2,Office,48.1,17,1,0.030583152911841296,0.5122870843119428,0,0.9174501129271673,3941.66,9,0.06298352479216453,0,0.32369005360357517
S4,Office,10.84,21,4,0.09313056456368878,0.887482517068172,0,0.8003695503133768,650.66,2,0.028369996841388783,0,0.5890001081814384
S2,Office,49.82,22,6,0.02191998033894046,0.9890883398561062,1,0.9080504752753104,3626.77,9,0.11381825132286942,0,0.6428861408724887
S1,RawMaterial,14.15,15,14,0.07332607259032996,0.02027137268275836,1,0.8870682087627436,2456.9,6,0.10031044262028453,1,0.134160645386754
S4,RawMaterial,58.95,39,5,0.05181339133443376,0.39323943172519416,0,0.9372963868569903,2478.53,6,0.04887404615745778,0,0.2872019621497323
S2,Electronics,40.47,48,4,0.0011521012026043387,0.8176105309172436,1,0.8590626612097201,4582.75,3,0.006867489774499913,1,0.5194833774825559
S4,Office,52.61,39,14,0.051699858321261775,0.32660288026197704,1,1.037859466568998,4368.81,7,0.027366543576527645,1,0.31147168565356476
S1,Electronics,65.19,32,4,0.00994721499195015,0.6490361759185217,1,0.8954966173969371,758.9,1,0.10375190139196665,0,0.4209772986201266
S3,Office,88.19,49,10,0.06590621958253116,0.9922592037664605,1,1.1327003458992704,3282.42,0,0.1485247340005465,0,0.686555959563207
S1,Office,69.57,4,7,0.05655235303815723,0.6467712888159438,1,0.9138231786950448,2461.31,0,0.048969060764937344,1,0.45502847920101347
S1,Office,49.06,44,7,0.0010427227333474566,0.11119137762326892,0,0.8843478397838641,1030.17,1,0.12029944304480902,1,0.11702764339396558
S1,RawMaterial,83.75,45,2,0.02046928295829813,0.8429319569539856,0,0.8227005447757739,4329.73,5,0.13006447373981356,0,0.5261856733455951
S1,RawMaterial,91.5,32,13,0.07762250528720227,0.9666574372925296,0,1.0959626760086976,821.8,7,0.007227130823771566,0,0.6961383568188213
S3,Office,20.78,4,7,0.027577261430202116,0.7125084212988676,1,1.0032832700150223,644.44,2,0.13743323968833218,1,0.48577823120838115
S3,Electronics,57.87,1,2,0.049928340116305314,0.41906809984307025,1,0.8455131989521931,1388.82,5,0.06993040565549317,1,0.280705076226448
S4,Office,35.61,33,4,0.031199861440918377,0.9484001753454244,1,0.8885339130470047,1865.21,7,0.14463633098057516,0,0.6069714922109588
S2,Office,14.24,7,1,0.092152685639754,0.9685720150491983,0,1.199487628823937,773.96,8,0.08078337411796739,0,0.6159318718643023
S3,Electronics,70.17,9,5,0.05365770177834342,0.9351167434991574,0,1.1224114907134317,3385.9,7,0.03527152648479718,0,0.6128816423472832
S3,Office,87.65,1,1,0.0696173514856021,0.4118190023100806,0,0.9399477943070357,2467.18,6,0.14620024611114416,1,0.2751194639745861
S2,Electronics,24.66,16,4,0.008347610469710798,0.7897076739688469,0,1.0170219322461376,2354.85,3,0.03649573711739503,0,0.5049003160936499
S3,RawMaterial,83.12,18,13,0.004033598753275214,0.65417935903406,0,0.9664068635602373,1154.03,2,0.13237173413962555,0,0.48657483790356143
S1,RawMaterial,86.81,47,9,0.02592281950671309,0.1797066658855868,0,0.8145558261603426,2470.05,6,0.02596927420778251,0,0.1798865596690803
S1,Electronics,92.29,6,13,0.03091342922536541,0.535514901677154,0,1.1114708036851626,2255.75,0,0.1012151359134942,0,0.42344011263104486
S2,RawMaterial,33.88,2,12,0.06876805411799018,0.747691009128637,0,1.086794445289291,2226.39,6,0.0616937413329291,0,0.554959307426865
S4,RawMaterial,91.36,9,8,0.05691305027124413,0.8959122759653094,1,0.963520925798351,1483.55,5,0.14580272597271673,0,0.611764137803416
S4,Electronics,38.86,4,6,0.03745796069349853,0.8625983704065535,1,1.138358854752251,924.97,2,0.027715894670888187,1,0.5716535533091245
S2,RawMaterial,59.71,45,8,0.06541174841780109,0.1546585001854821,1,1.0138956379556858,1673.19,2,0.061319200951212155,1,0.16956148177948674
S2,Office,14.55,23,5,0.016356574733628716,0.48803324648521085,0,0.8260833757647215,3502.72,1,0.09596644860656117,1,0.3334412060255008
S1,Office,13.95,43,7,0.00634896948147059,0.47826862946078497,0,0.9037625160987526,828.16,0,0.14664306349131603,0,0.3388658685209121
S4,Electronics,74.83,45,8,0.08545050923182006,0.8987370618979222,0,0.9847091344343384,2220.46,4,0.04557946149470107,0,0.6220202470511564
S3,RawMaterial,50.0,43,7,0.05639461282688776,0.0019373091368668494,1,0.8413796954843189,2814.69,6,0.05953065765671662,1,0.06808076933018645
S1,Office,33.07,8,14,0.06490952736374213,0.7387135376269276,0,1.028432477145162,4834.18,6,0.06926879809835394,0,0.5627009807852792
S2,Office,27.14,39,4,0.030724225074957413,0.6186415165462653,1,0.8482272646733606,4297.21,5,0.03790507369442642,1,0.408973606021675
S4,RawMaterial,70.3,25,5,0.037195495773769974,0.9215714731765662,1,0.8802032741936995,4624.76,9,0.12260320506054632,0,0.5998158183523564
S3,RawMaterial,10.04,16,13,0.008236744715297574,0.45691735033173797,0,1.1575934645352914,4190.01,5,0.013799340862845405,0,0.3694785764707749
S3,Office,82.53,35,14,0.08569881878017735,0.6576722498755007,1,1.1999249552164937,3151.02,6,0.10571848975594537,0,0.5203129955593536
S1,Office,17.13,17,10,0.059243945007893484,0.9727470304215423,0,1.0201013376186747,4373.54,7,0.08008934549363032,0,0.6728499731838647
S4,Electronics,27.23,18,6,0.008362766317994064,0.7439037629159088,1,1.047859444052706,3043.61,4,0.036289043397856866,1,0.49170823050208634
S4,Electronics,44.76,27,14,0.08045295997250007,0.06738397412976738,0,1.118972458770572,2109.87,0,0.07392457103010731,1,0.16456627246961045
S2,Office,53.64,15,14,0.04441153695169745,0.16753355097267453,0,1.0784557984816356,2175.54,6,0.12449236382913076,1,0.21384359166911396
S4,Electronics,41.95,17,12,0.07651013501700132,0.821451102959748,0,0.8729866178618866,3044.58,1,0.06681624058831896,0,0.601537987995235
S4,Office,38.86,43,11,0.0012619862089148005,0.33479554097365893,1,0.9646686098153777,4142.48,4,0.018284664737246575,1,0.27982734901829837
S1,Office,96.75,5,6,0.002873969697212264,0.7059181105982749,0,1.0140466075633603,1101.44,6,0.006120294319727965,0,0.4672702001252715
S4,Electronics,67.74,16,13,0.017078295878214467,0.699823733343828,0,0.9438847968586832,676.69,6,0.11666944411703353,0,0.5178748716269039
S3,Electronics,12.11,15,9,0.021091655614067985,0.9937005233882049,0,0.870442467903118,4053.06,8,0.04956497187510609,0,0.6668335250028576
S1,RawMaterial,48.72,42,10,0.07639555303101378,0.4698727236363408,0,1.094445337624549,3414.16,4,0.1396867044861204,0,0.3762708715196801
S1,RawMaterial,88.75,46,14,0.07066941640165982,0.7378323605059232,0,0.8795385620317432,4195.9,5,0.09257207715007837,0,0.5639002412240518
S2,RawMaterial,37.13,34,14,0.06160881191298282,0.048752877286102336,1,0.9041943714807217,4895.04,9,0.06544258367522443,1,0.14773436994555625
S4,Office,18.51,48,2,0.08848588964833388,0.46259102069308855,1,0.914607846051373,1631.27,5,0.08466973802260688,1,0.31838609359606757
S2,Electronics,78.25,19,6,0.024714878365636628,0.18668154481713095,1,0.864711692190387,1374.31,0,0.06856989673689488,1,0.16228053325711242
S3,Office,64.54,8,13,0.09044049039044483,0.8405715517131769,0,1.139820649198133,2034.4,9,0.13587166235749296,0,0.6243322210021823
S1,Electronics,61.33,47,3,0.09094710692651825,0.839908332016071,0,1.0442465275458783,4450.83,6,0.06870328040509362,0,0.5526577027161694
S1,Office,14.82,10,14,0.0434259760186864,0.2363644207056953,0,1.1338992519968554,562.84,9,0.015609676288312106,0,0.2548464452290231
S1,RawMaterial,22.64,5,2,0.009438620042016888,0.3182851531164682,1,0.9974917254036437,547.4,6,0.0895632058737688,1,0.20808839216820027
S3,RawMaterial,66.03,48,6,0.0726559908189525,0.7024777844603521,1,1.0078252160482941,1475.54,3,0.09344715692254785,1,0.48614061077903986
S3,RawMaterial,28.7,26,4,0.03369286726470792,0.738265923412267,0,1.0464578520537458,2191.62,3,0.1147995109189552,0,0.4816388427982012
S2,Office,55.37,22,5,0.07949295174367307,0.6576316021143738,1,0.9483678175722808,1860.56,5,0.13999262123265133,1,0.45414113250601185
S2,Electronics,59.04,44,5,0.016369028390380316,0.9966946375261613,1,0.9986336379324414,4212.13,2,0.06646225231851756,1,0.6386417767470965
S2,Electronics,35.52,23,3,0.05395151135743653,0.868683211985112,0,1.0187660516270727,3603.75,9,0.05281149099109587,0,0.5588239520268696
S4,RawMaterial,95.36,13,12,0.05080737303182109,0.4170588807525225,1,1.1814169744709004,4270.25,5,0.07361565236212489,1,0.3511918260753455
S1,RawMaterial,85.82,9,4,0.01003144905696135,0.3269767215418836,0,1.1531632527298121,2226.92,3,0.13502983528669457,0,0.22776689621364715
S1,RawMaterial,75.01,49,3,0.03633328256726585,0.5968497479960805,1,0.8516983389898092,3181.15,9,0.146997357275478,1,0.3904384049963994
S2,RawMaterial,17.02,20,7,0.008475531344672804,0.8176363358335038,1,0.8165129867170069,2819.55,7,0.1456852509920613,1,0.5431244609035041
S1,Electronics,19.55,28,1,0.046474030951224744,0.47534347373655284,1,1.0721335807032717,2636.27,4,0.034454326920784206,1,0.3062911506701562
S2,Office,54.35,44,6,0.08429045586137929,0.7376926068316395,0,0.819679466657951,1796.46,7,0.07453430423428144,0,0.5107598437145403
S4,Office,24.46,37,4,0.02702047633041317,0.019160039506042392,1,0.8241404259810633,3691.49,8,0.03892110387825171,1,0.048173595174177956
S4,Office,98.04,24,1,0.07648619871874375,0.9258401082981041,0,0.8637053587376572,2858.13,3,0.05519741735505706,0,0.5855927817373427
S3,Office,24.27,44,1,0.018342741561245636,0.7738347275154525,1,0.9406828363466936,853.71,0,0.004752615831232065,1,0.47694651612050226
S4,RawMaterial,53.87,33,5,0.06737349274906515,0.3941900867641329,0,0.9739984447404836,502.35,9,0.02409017689073752,0,0.292440385597485
S2,RawMaterial,42.77,20,14,0.09155373999304496,0.3840123255192921,0,1.0077512138857747,591.44,6,0.05956139320305407,0,0.3578735173094888
S4,RawMaterial,67.54,48,5,0.03239280815657698,0.10288680774850534,0,1.1969152771888694,841.78,6,0.054705694833459655,1,0.10716421281036201
S3,Office,21.61,30,10,0.09004116380886183,0.8161537238825284,1,0.9540931018848346,2169.29,4,0.04182488266970071,1,0.588133154900747
S1,RawMaterial,48.73,44,7,0.05054209265263945,0.7686295092571844,0,0.8971012386079042,1875.5,4,0.03454643656294551,0,0.5263403333501026
S2,RawMaterial,34.72,9,13,0.03168051331656575,0.6302497075356163,1,1.0301009634338916,1204.89,0,0.11234335716710853,1,0.48051112137348234
S1,Electronics,89.9,45,12,0.08965082351115315,0.10145647214403453,0,0.8860603810428019,2819.52,2,0.04418245497170867,0,0.17348341605405238
S3,Electronics,13.65,49,4,0.003203726676972818,0.2623413656370708,0,1.1762173727167538,4865.82,0,0.1059815447194115,0,0.18693736595676289
S3,RawMaterial,92.24,17,14,0.0028018851272810456,0.4589144732646183,0,0.9037017208182277,1223.13,6,0.055293766362249565,0,0.3761892494969553
S3,Electronics,84.97,36,9,0.059982960420633294,0.26597194376422595,0,1.1959736542613086,1627.66,4,0.12029688586133365,0,0.24186376867043985
S1,Electronics,36.78,14,4,0.07967507173302343,0.4339739231529036,1,0.9674672761523382,2579.46,3,0.025085002310301318,1,0.31285830398307773
S1,RawMaterial,81.04,19,7,0.07515463074381062,0.22595754063765228,1,1.1250744029455007,3383.78,6,0.023640582055436725,1,0.20812091360573454
S1,RawMaterial,12.81,7,5,0.007946950335160552,0.3496005038060167,0,1.059312130018308,3201.12,8,0.10195084005615065,1,0.2478586730984439
S1,RawMaterial,97.02,3,5,0.09502511935335578,0.6522968835966276,1,1.1733976697778943,2845.4,5,0.13723728627132828,1,0.455599951678269
S3,RawMaterial,57.39,33,6,0.07030635376375156,0.8923610807796951,1,1.050170781163474,3817.71,8,0.0214480057249307,0,0.5993656974540853
S3,Office,37.3,44,8,0.09491120537277391,0.38503068123282524,0,1.0324871917767402,4306.76,5,0.011055692676572549,0,0.3166346274943845
S2,Office,42.63,32,5,0.03290977589741021,0.6919082311607575,1,1.061140977827405,4995.35,9,0.14019558102327356,1,0.46073215717996324
S2,RawMaterial,15.98,47,3,0.06939391279828175,0.1347930863825203,1,1.114586212857818,2594.8,8,0.017599041579872913,1,0.12312259709756812
S1,Electronics,99.04,11,6,0.08599387467334853,0.5408179778557615,0,1.1595366528763231,4977.3,5,0.037555037964852406,0,0.3931460919726043
S4,RawMaterial,13.54,42,14,0.03804642231542933,0.9217042255545136,1,0.9067259600385966,3787.25,8,0.1394241251130121,1,0.664436462027337
S4,RawMaterial,68.94,2,12,0.09648599187685702,0.027935804457383417,0,0.8803548367520442,3458.04,2,0.12043768394403324,0,0.13142156595177287
S3,Electronics,49.85,26,14,0.0264992791220541,0.26755736172680855,1,0.8137398782663919,3378.57,4,0.051413672048594074,1,0.26848420077270135
S3,Office,95.4,4,2,0.03156136260212207,0.13249353368014427,0,0.9480316812174401,4598.35,4,0.143179157948489,0,0.10325024327443748
S3,RawMaterial,32.14,17,12,0.09203285766270387,0.5331214794964148,1,1.1384740091352201,4765.7,9,0.08520727697981062,1,0.43319703071094573
S2,RawMaterial,57.89,17,12,0.09696597465027033,0.6796424640713253,1,0.8279429714547547,1303.22,7,0.010837239394153986,1,0.522589556552162
S2,Office,53.41,28,8,0.02851957483051497,0.05777919206310933,1,1.0154080305853408,2720.41,6,0.10546003159017218,1,0.10036624482987723
S3,Office,73.26,30,8,0.013639003964285846,0.07028442064055129,1,1.0779154544924259,4736.52,1,0.08059160367349529,1,0.10340521071647366
S3,Electronics,16.12,40,3,0.07590554097105977,0.8696291927489054,1,1.1347412132484234,2219.51,1,0.08588820757787333,0,0.5659777493692325
S3,Office,27.44,23,12,0.09296652663004483,0.4562331485675083,0,1.0333721287901987,1547.04,6,0.14911563664881974,0,0.3873441328438041
S4,Office,29.31,46,8,0.060071364370187466,0.46295159963864785,1,0.8745280040771811,961.94,9,0.022877142494931228,1,0.3529352262371021
S2,Office,76.43,24,9,0.06345189544062467,0.9445803949581169,0,1.1858145032872895,3187.48,9,0.09851938504318383,0,0.6500695198927717
S4,Electronics,27.02,29,5,0.07629433341723002,0.3202096102649318,0,0.8378606041608152,3651.23,3,0.06881116458445376,0,0.2507283518984138
S4,Office,61.61,4,5,0.015308481884140824,0.8970236470327904,1,1.1075998447187834,1379.97,5,0.040783968733199345,1,0.5785210184992021
S3,Office,29.37,38,6,0.09734688964947394,0.9742547445762636,0,0.8346236895373235,3531.37,8,0.10403171874944442,0,0.6566140564977432
